time_stamp,humidity,voc,pm2.5_atm,sensor_index
1544657400,26,,2.9,22011
1544657400,26,,2.9,22011
1544659200,25,,169.8,22011
1544659200,25,,169.8,22011
1544661000,24,,0.5,22011
1544661000,24,,0.5,22011
1544745600,28,,2.3,22011
1544745600,28,,2.3,22011
1544747400,26,,7.3,22011
1544747400,26,,7.3,22011
1544749200,23,,325.9,22011
1544749200,23,,325.9,22011
1544751000,22,,1.5,22011
1544751000,22,,1.5,22011
1544752800,22,,2,22011
1544752800,22,,2,22011
1720197000,,,,231309
1720198800,,,,231309
1720207800,,,,231349
1720207800,,,,231327
1720209600,,,,231349
1720209600,,,,231327
1720215000,17,78.29,6.845,231405
1720215000,18,68.13,7.155,231375
1720215000,16,72.74,6.775,231369
1720215000,17,73.59,5.755,231377
1720215000,18,68.32,6.39,231383
1720216800,16.42857143,65.35363636,5.2825,231405
1720216800,17.78571429,62.75181818,5.133214286,231375
1720216800,15.64285714,60.41363636,5.681785714,231369
1720216800,16.14285714,61.22909091,4.914285714,231377
1720216800,17.46666667,61.705,4.721333333,231383
1720218600,16,62.874,422.2856667,231405
1720218600,17,72.74066667,414.3653333,231375
1720218600,14.6,58.484,440.897,231369
1720218600,15.13333333,59.14133333,426.628,231377
1720218600,16.93333333,65.418,413.937,231383
1720220400,15.73333333,51.696,264.986,231405
1720220400,16.6,54.28133333,209.056,231375
1720220400,14,51.47333333,213.413,231369
1720220400,15,51.53933333,213.8026667,231377
1720220400,16.93333333,52.048,206.5903333,231383
1720222200,15,51.96133333,118.9143333,231405
1720222200,16,51.96,77.22466667,231375
1720222200,13.66666667,51.83866667,78.03133333,231369
1720222200,14.93333333,51.52,78.86833333,231377
1720222200,16.06666667,52.13333333,76.602,231383
1720224000,15,51.88266667,59.30966667,231405
1720224000,16,52.28066667,39.32166667,231375
1720224000,13,51.93133333,39.24533333,231369
1720224000,14.2,51.82533333,38.72733333,231377
1720224000,16,51.98,39.08066667,231383
1720225800,15,51.87933333,39.02766667,231405
1720225800,16,52.22533333,22.023,231375
1720225800,13,51.85533333,22.00966667,231369
1720225800,14.6,51.77733333,22.06433333,231377
1720225800,16,52.10333333,21.429,231383
1720227600,15,51.90133333,25.351,231405
1720227600,16,52.186,10.48866667,231375
1720227600,13,51.61533333,10.60066667,231369
1720227600,14.6,51.68066667,10.61433333,231377
1720227600,16,52.08333333,10.18833333,231383
1720229400,14.8,51.996,13.278,231405
1720229400,15.93333333,52.24066667,4.498666667,231375
1720229400,12.93333333,51.55933333,4.376333333,231369
1720229400,14,51.76266667,4.338666667,231377
1720229400,16,52.19266667,4.235333333,231383
1720231200,14.73333333,51.814,6.676333333,231405
1720231200,15.6,52.17266667,1.435,231375
1720231200,12.8,51.748,1.42,231369
1720231200,14,51.84933333,1.263666667,231377
1720231200,16,52.308,1.471666667,231383
1720233000,14,52.31333333,3.036,231405
1720233000,15,52.16133333,0.377666667,231375
1720233000,12.73333333,51.75733333,0.425333333,231369
1720233000,14,51.98,0.247,231377
1720233000,15.6,52.16533333,0.385,231383
1720234800,14,52.06133333,0.922,231405
1720234800,15,52.394,0.041666667,231375
1720234800,12,51.85,0.084,231369
1720234800,13,51.88533333,0.015666667,231377
1720234800,15,52.55,0.024,231383
1720236600,14,52.06866667,0.210333333,231405
1720236600,15,52.46933333,0,231375
1720236600,12,52.00733333,0.004,231369
1720236600,13,51.77266667,0.005666667,231377
1720236600,15,52.33266667,0,231383
1720238400,14,52.00866667,0.034333333,231405
1720238400,14.66666667,52.35733333,0,231375
1720238400,11.93333333,52.1,0.006,231369
1720238400,13,51.778,0,231377
1720238400,15,52.33533333,0,231383
1720240200,14,51.99266667,0.013333333,231405
1720240200,14,52.23333333,0.000666667,231375
1720240200,11,52.00333333,0.041333333,231369
1720240200,12.33333333,51.618,0.009333333,231377
1720240200,14.13333333,52.04666667,0,231383
1720242000,13.4,51.824,0.019,231405
1720242000,14,52.98133333,0.001333333,231375
1720242000,11,51.69733333,0.118,231369
1720242000,12,51.82866667,0.027666667,231377
1720242000,13.93333333,52.064,0,231383
1720243800,13,51.83866667,0.011,231405
1720243800,13.4,52.48,0.013333333,231375
1720243800,11,51.50933333,0.075,231369
1720243800,12,51.802,0.009,231377
1720243800,14,52.072,0.006,231383
1720245600,13,52.34866667,0.013,231405
1720245600,13.13333333,52.45533333,0.020666667,231375
1720245600,11,51.50933333,0.128666667,231369
1720245600,12,51.99133333,0.006,231377
1720245600,14,52.08333333,0.004666667,231383
1720247400,13,52.11333333,0.02,231405
1720247400,13.6,52.39266667,0.007,231375
1720247400,11,51.438,0.017333333,231369
1720247400,12,51.80733333,0.003,231377
1720247400,14,52.102,0.007666667,231383
1720249200,12.93333333,51.99,0.016666667,231405
1720249200,14,52.42933333,0.003,231375
1720249200,11,51.35533333,0.006666667,231369
1720249200,12,51.71933333,0.001666667,231377
1720249200,14,51.992,0.003,231383
1720251000,12.86666667,51.67666667,0.012666667,231405
1720251000,14,52.26333333,0.017666667,231375
1720251000,11,51.33466667,0.034333333,231369
1720251000,12,51.61066667,0.000666667,231377
1720251000,14,52.01733333,0.005666667,231383
1720252800,12.86666667,51.63266667,0.019666667,231405
1720252800,14,52.21266667,0.002333333,231375
1720252800,11,51.44333333,0.018333333,231369
1720252800,12,51.43133333,0.006,231377
1720252800,14,51.83066667,0,231383
1720254600,12.6,51.502,0.017333333,231405
1720254600,14,52.066,0.005,231375
1720254600,11,51.378,0.026666667,231369
1720254600,12,51.36733333,0,231377
1720254600,14,51.60266667,0,231383
1720256400,12,51.42333333,0.008333333,231405
1720256400,14,52.06,0.001333333,231375
1720256400,11,51.19533333,0.031666667,231369
1720256400,12,51.31866667,0,231377
1720256400,14,51.58533333,0.004666667,231383
1720258200,12,51.376,0.013666667,231405
1720258200,14,51.96666667,0.01,231375
1720258200,11,51.22,0.035,231369
1720258200,12,51.36266667,0.004,231377
1720258200,14,51.53133333,0,231383
1720260000,12,51.45,0.002666667,231405
1720260000,13.93333333,51.894,0,231375
1720260000,11,51.18933333,0.014666667,231369
1720260000,12,51.34066667,0.003,231377
1720260000,14,51.53333333,0.004333333,231383
1720261800,12,51.50866667,0.006666667,231405
1720261800,14,51.80066667,0.005666667,231375
1720261800,11,51.22,0.013666667,231369
1720261800,12,51.31933333,0,231377
1720261800,14,51.62666667,0,231383
1720263600,12,51.488,0.008666667,231405
1720263600,14,52.086,0.004,231375
1720263600,11,51.402,0.018666667,231369
1720263600,12,51.42266667,0,231377
1720263600,14,51.64466667,0.003,231383
1720265400,12,51.31466667,0.013333333,231405
1720265400,14,51.684,0.003,231375
1720265400,11,51.80533333,0.029333333,231369
1720265400,12,52.33333333,0,231377
1720265400,14,51.682,0.002666667,231383
1720267200,12,51.298,0.008333333,231405
1720267200,14,51.63733333,0.01,231375
1720267200,11,52.186,0.034333333,231369
1720267200,12,53.14733333,0.003,231377
1720267200,14,51.55266667,0.002666667,231383
1720269000,12,51.454,0.001666667,231405
1720269000,14,51.50466667,0.015,231375
1720269000,11,53.146,0.051,231369
1720269000,12,53.95133333,0,231377
1720269000,14,51.59733333,0,231383
1720270800,12,51.35266667,0.020333333,231405
1720270800,13.93333333,51.524,0.003333333,231375
1720270800,11,53.99666667,0.051333333,231369
1720270800,12,53.59133333,0.001333333,231377
1720270800,14,51.55466667,0.01,231383
1720272600,12,51.22933333,0.004,231405
1720272600,14,51.58466667,0.010333333,231375
1720272600,11,53.77533333,0.059,231369
1720272600,12,52.822,0,231377
1720272600,14,51.386,0.005333333,231383
1720274400,12,51.35866667,0.010666667,231405
1720274400,14,51.39466667,0.013666667,231375
1720274400,11,53.24933333,0.032666667,231369
1720274400,12,52.00571429,0.0025,231377
1720274400,14,51.412,0.008,231383
1720276200,12,51.30266667,0.012666667,231405
1720276200,14,51.372,0.004,231375
1720276200,11,52.548,0.022666667,231369
1720276200,12,51.59733333,0,231377
1720276200,14,51.298,0.003666667,231383
1720278000,12,51.19066667,0.003,231405
1720278000,14,51.32533333,0,231375
1720278000,11,51.41,0.029,231369
1720278000,12,51.29733333,0,231377
1720278000,14,51.278,0,231383
1720279800,12,51.024,0.001666667,231405
1720279800,14,51.46933333,0,231375
1720279800,11,51.03066667,0,231369
1720279800,12,51.26333333,0,231377
1720279800,14,51.32733333,0,231383
1720281600,12,51.06133333,0,231405
1720281600,14,51.42866667,0,231375
1720281600,11,51.23133333,0,231369
1720281600,12,51.21466667,0,231377
1720281600,14,51.884,0,231383
1720283400,12,53.19133333,0.007,231405
1720283400,14,51.90666667,0,231375
1720283400,11,53.11933333,0,231369
1720283400,12,53.17133333,0,231377
1720283400,14,53.52133333,0,231383
1720285200,12,52.71066667,0,231405
1720285200,14,51.40642857,0,231375
1720285200,11,53.498,0,231369
1720285200,12,55.18933333,0,231377
1720285200,14,52.90066667,0,231383
1720287000,12,51.05866667,0.003,231405
1720287000,14,51.364,0,231375
1720287000,11,52.35533333,0,231369
1720287000,12,52.568,0,231377
1720287000,14,51.45,0,231383
1720288800,12,50.932,0,231405
1720288800,14,51.36,0,231375
1720288800,11,51.74785714,0,231369
1720288800,12,52.46266667,0,231377
1720288800,14,52.568,0,231383
1720290600,12,50.93666667,0,231405
1720290600,14,51.35533333,0,231375
1720290600,11,50.83733333,0,231369
1720290600,12.06666667,51.58666667,0,231377
1720290600,14,53.29133333,0,231383
1720292400,12.06666667,50.93333333,0.001666667,231405
1720292400,14,51.302,0,231375
1720292400,11,50.82933333,0,231369
1720292400,12.06666667,51.52133333,0,231377
1720292400,14,52.95666667,0,231383
1720294200,12.46666667,50.96933333,0,231405
1720294200,14,51.20133333,0,231375
1720294200,11,50.94066667,0,231369
1720294200,12,51.27133333,0,231377
1720294200,14,51.68666667,0,231383
1720296000,12.8,50.98266667,0,231405
1720296000,14,51.09066667,0,231375
1720296000,11,50.816,0,231369
1720296000,12.53333333,51.06266667,0,231377
1720296000,14,51.26666667,0,231383
1720297800,12.8,51.07066667,0,231405
1720297800,14,51.104,0,231375
1720297800,11,51.71066667,0,231369
1720297800,12.6,50.97866667,0,231377
1720297800,14,51.14266667,0,231383
1720299600,12.93333333,50.958,0,231405
1720299600,14,51.14733333,0,231375
1720299600,11,52.804,0,231369
1720299600,12.8,50.93133333,0,231377
1720299600,14,51.15666667,0,231383
1720301400,12.93333333,50.972,0,231405
1720301400,14,51.232,0,231375
1720301400,11,51.968,0,231369
1720301400,12.66666667,50.906,0,231377
1720301400,14,51.08666667,0,231383
1720303200,12.93333333,51.00466667,0,231405
1720303200,14,51.124,0,231375
1720303200,11,51.426,0,231369
1720303200,12.6,50.90466667,0,231377
1720303200,14,51.23733333,0,231383
1720305000,13,51.052,0,231405
1720305000,14,51.182,0,231375
1720305000,11,51.06533333,0,231369
1720305000,12.6,50.98066667,0,231377
1720305000,14,51.22933333,0,231383
1720306800,12.8,51.018,0,231405
1720306800,14,51.18533333,0,231375
1720306800,11,50.90933333,0,231369
1720306800,12.06666667,50.91066667,0,231377
1720306800,14,51.178,0,231383
1720308600,12.46666667,51.05866667,0,231405
1720308600,14,51.34933333,0,231375
1720308600,11,50.962,0,231369
1720308600,12.26666667,51.08066667,0,231377
1720308600,14,51.29933333,0,231383
1720310400,12.06666667,51.26666667,0,231405
1720310400,14,51.21133333,0,231375
1720310400,11,51.09733333,0,231369
1720310400,12.06666667,51.248,0,231377
1720310400,14,51.42266667,0,231383
1720312200,12,51.78133333,0,231405
1720312200,14,52.01066667,0,231375
1720312200,11,51.85533333,0,231369
1720312200,12,52.02866667,0,231377
1720312200,14,52.24466667,0,231383
1720314000,12,52.09266667,0,231405
1720314000,14,51.18333333,0,231375
1720314000,11,50.944,0,231369
1720314000,12,50.98933333,0,231377
1720314000,14,51.41666667,0,231383
1720315800,12,51.154,0,231405
1720315800,14,50.96333333,0,231375
1720315800,11,50.67133333,0,231369
1720315800,12,50.82733333,0,231377
1720315800,14,50.99466667,0,231383
1720317600,12,51.03866667,0,231405
1720317600,14,51.06,0,231375
1720317600,11,50.69733333,0,231369
1720317600,12,50.852,0,231377
1720317600,14,51.01066667,0,231383
1720319400,12,50.994,0.003,231405
1720319400,14,51.66133333,0,231375
1720319400,11,50.778,0,231369
1720319400,12,50.77666667,0,231377
1720319400,14,51.03933333,0,231383
1720321200,12,50.98666667,4.409,231405
1720321200,14,51.648,0,231375
1720321200,11,51.09933333,0,231369
1720321200,12,50.86933333,0,231377
1720321200,14,51.06928571,0,231383
1720323000,12,50.99666667,0,231405
1720323000,14,51.14866667,0,231375
1720323000,11,51.15866667,0,231369
1720323000,12,50.74,0,231377
1720323000,14,50.92666667,0,231383
1720324800,12,51.03933333,0,231405
1720324800,14,50.972,0,231375
1720324800,11,51.11666667,0,231369
1720324800,12,50.70466667,0,231377
1720324800,14,50.85133333,0,231383
1720326600,12,50.95,0,231405
1720326600,13.93333333,50.956,0.001666667,231375
1720326600,11,51.53333333,0.004333333,231369
1720326600,12,50.77933333,0,231377
1720326600,14,50.81666667,0,231383
1720328400,12,50.934,0,231405
1720328400,13.66666667,50.98466667,0.001,231375
1720328400,11,51.78133333,0.020666667,231369
1720328400,12,50.87266667,0,231377
1720328400,14,50.84133333,0,231383
1720330200,12,50.90666667,0,231405
1720330200,13,50.996,0.012666667,231375
1720330200,11,52.05666667,0.034333333,231369
1720330200,12,50.85533333,0,231377
1720330200,14,50.91933333,0.002666667,231383
1720332000,12,50.98066667,0,231405
1720332000,13,50.99866667,0.001,231375
1720332000,11,51.93133333,0.014333333,231369
1720332000,12,50.82466667,0.002333333,231377
1720332000,13.86666667,50.942,0.008333333,231383
1720333800,12,50.90333333,0.000666667,231405
1720333800,13,51.108,0.001666667,231375
1720333800,11,51.86133333,0.01,231369
1720333800,12,50.95466667,0.001333333,231377
1720333800,13.93333333,50.926,0,231383
1720335600,12,50.938,0,231405
1720335600,13,51.07533333,0,231375
1720335600,11,52.032,0.009333333,231369
1720335600,12,51.24333333,0.004666667,231377
1720335600,14,51.03066667,0,231383
1720337400,12,50.88466667,0.001333333,231405
1720337400,13.33333333,51.03533333,0,231375
1720337400,11,51.81066667,0,231369
1720337400,12,51.22666667,0,231377
1720337400,14,50.954,0,231383
1720339200,12,50.98133333,0.003,231405
1720339200,13.93333333,51.03733333,0,231375
1720339200,11,51.66933333,0,231369
1720339200,12,51.144,0,231377
1720339200,14,51.00333333,0,231383
1720341000,12,51.22733333,0.002333333,231405
1720341000,14,51.03533333,0,231375
1720341000,11,51.42666667,0.006,231369
1720341000,12,51.07666667,0,231377
1720341000,14,50.99866667,0,231383
1720342800,12,51.076,0,231405
1720342800,14,50.93866667,0,231375
1720342800,11,51.142,0,231369
1720342800,12,50.974,0,231377
1720342800,14,51.05733333,0.001,231383
1720344600,12,50.88933333,0.001,231405
1720344600,14,50.952,0,231375
1720344600,11,50.86733333,0.005666667,231369
1720344600,12,50.8,0,231377
1720344600,14,50.952,0,231383
1720346400,12,50.908,0.002666667,231405
1720346400,13.93333333,50.96866667,0.000666667,231375
1720346400,11,50.96,0,231369
1720346400,12,50.832,0,231377
1720346400,14,51.00466667,0,231383
1720348200,11.93333333,51.05933333,0.005666667,231405
1720348200,14,50.84357143,0,231375
1720348200,11,50.952,0.003333333,231369
1720348200,12,50.83533333,0,231377
1720348200,14,50.94533333,0,231383
1720350000,12,50.98285714,0.000714286,231405
1720350000,14,51.02933333,0,231375
1720350000,11,50.998,0,231369
1720350000,12,50.836,0,231377
1720350000,14,50.87866667,0,231383
1720351800,12,51.18866667,0.003666667,231405
1720351800,14,50.982,0,231375
1720351800,11,51.03266667,0.003,231369
1720351800,12,50.95533333,0,231377
1720351800,14,50.972,0,231383
1720353600,12,51.10266667,0,231405
1720353600,14,50.86933333,0,231375
1720353600,11,51.03933333,0.003,231369
1720353600,12,50.92266667,0,231377
1720353600,14,50.97466667,0.001666667,231383
1720355400,12,51.33733333,0.001666667,231405
1720355400,13.93333333,50.958,0,231375
1720355400,11,50.96933333,0.001666667,231369
1720355400,12,50.95666667,0,231377
1720355400,14,51.00066667,0,231383
1720357200,12,51.45,0,231405
1720357200,14,50.95933333,0,231375
1720357200,11,50.88133333,0.001,231369
1720357200,12,50.88133333,0,231377
1720357200,14,50.938,0,231383
1720359000,12,51.33466667,0.003,231405
1720359000,14,50.80533333,0.003,231375
1720359000,11,50.732,0,231369
1720359000,12,50.72733333,0,231377
1720359000,14,50.78266667,0,231383
1720360800,11.93333333,50.94333333,0.002666667,231405
1720360800,14,50.83066667,0,231375
1720360800,11,50.80733333,0,231369
1720360800,12,50.75533333,0,231377
1720360800,14,50.74133333,0,231383
1720362600,12,50.82133333,0.000666667,231405
1720362600,14,50.864,0,231375
1720362600,11,50.85266667,0.005666667,231369
1720362600,12,50.958,0,231377
1720362600,14,50.94733333,0,231383
1720364400,12,50.91533333,0.000666667,231405
1720364400,14,50.93266667,0,231375
1720364400,11,50.61933333,0,231369
1720364400,12,50.73933333,0,231377
1720364400,14,50.80066667,0,231383
1720366200,12,50.804,0,231405
1720366200,14,50.79333333,0,231375
1720366200,11,50.718,0,231369
1720366200,12,50.676,0,231377
1720366200,14,50.67533333,0,231383
1720368000,12,51.02133333,0,231405
1720368000,13.93333333,50.696,0,231375
1720368000,11,50.62733333,0,231369
1720368000,12,50.624,0,231377
1720368000,14,50.68533333,0,231383
1720369800,12,53.85666667,0.001666667,231405
1720369800,13.93333333,51.15866667,0,231375
1720369800,11,51.24333333,0,231369
1720369800,12,51.10733333,0,231377
1720369800,14,51.01733333,0,231383
1720371600,12,59.19533333,0,231405
1720371600,13.93333333,55.414,0,231375
1720371600,11,55.87933333,0,231369
1720371600,12,55.668,0,231377
1720371600,14,55.24133333,0,231383
1720373400,12,65.26666667,0,231405
1720373400,13.93333333,60.52666667,0,231375
1720373400,11,61.06266667,0,231369
1720373400,12,61.07,0,231377
1720373400,14,60.42,0,231383
1720375200,12,68.736,0,231405
1720375200,14,61.96133333,0,231375
1720375200,11,62.72933333,0,231369
1720375200,12,62.82933333,0,231377
1720375200,14,62.048,0,231383
1720377000,12,69.04,0,231405
1720377000,14,60.302,0,231375
1720377000,11,61.22666667,0,231369
1720377000,12,61.26266667,0,231377
1720377000,14,60.524,0,231383
1720378800,12,62.372,0,231405
1720378800,13.93333333,56.54266667,0,231375
1720378800,11,57.912,0,231369
1720378800,12,57.708,0,231377
1720378800,14,56.88266667,0,231383
1720380600,12,54.454,0,231405
1720380600,13.6,52.30866667,0,231375
1720380600,11,53.75133333,0,231369
1720380600,12,53.69533333,0,231377
1720380600,14,52.71333333,0,231383
1720382400,12,50.52266667,0,231405
1720382400,13.06666667,50.666,0,231375
1720382400,11,50.58533333,0,231369
1720382400,12,50.49466667,0,231377
1720382400,14,50.502,0,231383
1720384200,12,50.51333333,0,231405
1720384200,13,50.60666667,0,231375
1720384200,11,50.82066667,0,231369
1720384200,12,50.44066667,0,231377
1720384200,14,50.45266667,0,231383
1720386000,12,50.622,0,231405
1720386000,13,50.628,0,231375
1720386000,11,51.13333333,0,231369
1720386000,12,50.494,0,231377
1720386000,14,50.48,0,231383
1720387800,12,50.65866667,0,231405
1720387800,13,50.734,0,231375
1720387800,11,51.17066667,0,231369
1720387800,12,50.55,0,231377
1720387800,14,50.636,0,231383
1720389600,12,50.642,0,231405
1720389600,13,50.806,0,231375
1720389600,11,51.18066667,0,231369
1720389600,12,50.63333333,0,231377
1720389600,14,50.838,0,231383
1720391400,12,50.732,0,231405
1720391400,13,51.09466667,0,231375
1720391400,11,51.22133333,0,231369
1720391400,12,50.79733333,0,231377
1720391400,13.93333333,51.00866667,0,231383
1720393200,12,50.80133333,0,231405
1720393200,13,51.176,0,231375
1720393200,11,51.56866667,0,231369
1720393200,12,51.132,0,231377
1720393200,14,51.32,0,231383
1720395000,12,51.07333333,0,231405
1720395000,13,52.11133333,0,231375
1720395000,11,52.50666667,0,231369
1720395000,12,52.06933333,0,231377
1720395000,13.93333333,52.37866667,0,231383
1720396800,12,51.34866667,0,231405
1720396800,13,51.19866667,0,231375
1720396800,11,51.39266667,0,231369
1720396800,12,51.19333333,0,231377
1720396800,14,51.42466667,0,231383
1720398600,12,51.66666667,0,231405
1720398600,13,50.97,0,231375
1720398600,11,50.97133333,0,231369
1720398600,12,51.02133333,0,231377
1720398600,14,51.27066667,0,231383
1720400400,12,50.806,0,231405
1720400400,13,50.70666667,0,231375
1720400400,11,50.55,0,231369
1720400400,12,50.558,0,231377
1720400400,14,50.74,0,231383
1720402200,12,50.71666667,0,231405
1720402200,13,50.684,0,231375
1720402200,11,50.71466667,0,231369
1720402200,12,50.594,0,231377
1720402200,13.93333333,50.722,0,231383
1720404000,12,50.80266667,0,231405
1720404000,13,50.73533333,0,231375
1720404000,11,50.774,0,231369
1720404000,12,50.602,0,231377
1720404000,14,50.78733333,0,231383
1720405800,12,50.81933333,0,231405
1720405800,13,50.78333333,0,231375
1720405800,11,50.952,0,231369
1720405800,12,50.61866667,0,231377
1720405800,13.93333333,50.73733333,0,231383
1720407600,12,50.81,0,231405
1720407600,13,50.75733333,0,231375
1720407600,11,51.19133333,0,231369
1720407600,12,50.67,0,231377
1720407600,14,50.68933333,0,231383
1720409400,12,50.922,0.004,231405
1720409400,13,50.73733333,0,231375
1720409400,11,51.36333333,0,231369
1720409400,12,50.62666667,0,231377
1720409400,13.93333333,50.664,0,231383
1720411200,12,51.31,0,231405
1720411200,13,50.8,0,231375
1720411200,10.8,51.32866667,0.017666667,231369
1720411200,12,50.69933333,0.003,231377
1720411200,13.13333333,50.654,0,231383
1720413000,12,50.908,0,231405
1720413000,13,50.846,0.010666667,231375
1720413000,10,51.69333333,0.081333333,231369
1720413000,11.6,50.80333333,0.003,231377
1720413000,13,50.64333333,0,231383
1720414800,11.86666667,50.91533333,0.006333333,231405
1720414800,13,51.10933333,0.046666667,231375
1720414800,10,52.51733333,0.172,231369
1720414800,11,51.14866667,0.004666667,231377
1720414800,13,50.86266667,0.026333333,231383
1720416600,11.13333333,50.98266667,0.002666667,231405
1720416600,13,51.18666667,0.016,231375
1720416600,10,53.27733333,0.114,231369
1720416600,11,51.684,0.004666667,231377
1720416600,13,51.27466667,0.001333333,231383
1720418400,11,51.30066667,0.002666667,231405
1720418400,13,51.55466667,0,231375
1720418400,10,53.77266667,0.009666667,231369
1720418400,11.46666667,51.94066667,0,231377
1720418400,13,51.53333333,0,231383
1720420200,11,51.84133333,0,231405
1720420200,13,52.374,0.005666667,231375
1720420200,10.26666667,54.76466667,0.017333333,231369
1720420200,11.86666667,52.89266667,0,231377
1720420200,13,52.466,0,231383
1720422000,11,52.496,0.008333333,231405
1720422000,13,53.09733333,0.014333333,231375
1720422000,10.86666667,55.34666667,0.088333333,231369
1720422000,11.8,53.65133333,0,231377
1720422000,13.46666667,53.038,0.001333333,231383
1720423800,11,52.90133333,0.027,231405
1720423800,13,54.00066667,0.014666667,231375
1720423800,11,56.374,0.159666667,231369
1720423800,11.93333333,54.856,0.006666667,231377
1720423800,13.93333333,54.03266667,0.018,231383
1720425600,11,53.824,0.021,231405
1720425600,13,55.05066667,0.022666667,231375
1720425600,11,57.41933333,0.099333333,231369
1720425600,12,55.918,0.014,231377
1720425600,13.86666667,55.036,0.005666667,231383
1720427400,11,54.82133333,0.024333333,231405
1720427400,13,55.91933333,0.006,231375
1720427400,11,58.45,0.136333333,231369
1720427400,12,56.82466667,0.010666667,231377
1720427400,13.93333333,55.996,0.005666667,231383
1720429200,11,56.07466667,0.046666667,231405
1720429200,13,56.78466667,0.006333333,231375
1720429200,11,59.59466667,0.074,231369
1720429200,12,57.96133333,0.007,231377
1720429200,14,56.95866667,0.008666667,231383
1720431000,11,57.29933333,0.015666667,231405
1720431000,13,57.43733333,0.019333333,231375
1720431000,11,60.36533333,0.064666667,231369
1720431000,12,58.70066667,0.006333333,231377
1720431000,14,57.652,0.005666667,231383
1720432800,11,57.92466667,0.014333333,231405
1720432800,13,57.72266667,0.001,231375
1720432800,11,60.92,0.05,231369
1720432800,12,59.12333333,0.000666667,231377
1720432800,14,58.06866667,0.000666667,231383
1720434600,11,58.614,0.015,231405
1720434600,13,57.808,0.003666667,231375
1720434600,11,61.43866667,0.045333333,231369
1720434600,12,59.47066667,0.008333333,231377
1720434600,13.93333333,58.35533333,0.008333333,231383
1720436400,11,59.34066667,0.007,231405
1720436400,13,57.86666667,0.033,231375
1720436400,11,61.734,0.093,231369
1720436400,12,59.752,0.006666667,231377
1720436400,14,58.612,0.001666667,231383
1720438200,11,59.964,0.012,231405
1720438200,13,58.15533333,0.006666667,231375
1720438200,11,62.24533333,0.05,231369
1720438200,12,60.24,0.006333333,231377
1720438200,14,59.03666667,0.008666667,231383
1720440000,11,60.596,0.014666667,231405
1720440000,13,58.43333333,0.004,231375
1720440000,11,62.70666667,0.049,231369
1720440000,12,60.718,0,231377
1720440000,14,59.4,0.000666667,231383
1720441800,11,61.10666667,0.004,231405
1720441800,13,58.91133333,0.019,231375
1720441800,11,63.30266667,0.106333333,231369
1720441800,12,61.26266667,0.004,231377
1720441800,14,59.796,0.006666667,231383
1720443600,11,61.81666667,0.014,231405
1720443600,13,59.18466667,0.010666667,231375
1720443600,11,63.61333333,0.052333333,231369
1720443600,12,61.59533333,0.001333333,231377
1720443600,14,60.192,0.005,231383
1720445400,11,62.24333333,0.002666667,231405
1720445400,13,59.402,0.009666667,231375
1720445400,11,63.756,0.061666667,231369
1720445400,12,61.90733333,0.009,231377
1720445400,14,60.396,0.008333333,231383
1720447200,11,62.14866667,0.007333333,231405
1720447200,13,59.11866667,0.005333333,231375
1720447200,11,63.51933333,0.057333333,231369
1720447200,12,61.76733333,0.004,231377
1720447200,13.93333333,60.19,0,231383
1720449000,11,62.55933333,0.008666667,231405
1720449000,13,59.47266667,0,231375
1720449000,11,63.98933333,0.018666667,231369
1720449000,12,62.25133333,0.001666667,231377
1720449000,13.86666667,60.59266667,0,231383
1720450800,11,62.61,0.009,231405
1720450800,13,60.24666667,0,231375
1720450800,11,64.42066667,0.003333333,231369
1720450800,12,63.18466667,0,231377
1720450800,14,61.284,0.001666667,231383
1720452600,11,62.3,0,231405
1720452600,13,60.49,0,231375
1720452600,11,64.12,0,231369
1720452600,12,63.38,0,231377
1720452600,14,61.29,0,231383
1720461600,17.5,58.77272727,171.5039286,231473
1720461600,20.64285714,666.5190909,169.8085714,231463
1720461600,17,59,159.1,231471
1720461600,17,59,159.1,231471
1720463400,15.2,64.98866667,782.1966667,231473
1720463400,17.53333333,726.3026667,743.1446667,231463
1720463400,14,64,770.9,231471
1720463400,14,64,770.9,231471
1720465200,14,52.576,364.836,231473
1720465200,16.06666667,699.2173333,337.4126667,231463
1720465200,13,54,364.1,231471
1720465200,13,54,364.1,231471
1720467000,13.4,50.478,148.3733333,231473
1720467000,15.2,661.7726667,137.501,231463
1720467000,13,50,149.7,231471
1720467000,13,50,149.7,231471
1720468800,13,50.53666667,61.419,231473
1720468800,15,621.394,57.39733333,231463
1720468800,12,51,62.1,231471
1720468800,12,51,62.1,231471
1720470600,12.93333333,50.46266667,31.973,231473
1720470600,14.13333333,580.042,30.227,231463
1720470600,12,51,32.6,231471
1720470600,12,51,32.6,231471
1720472400,12.93333333,50.45866667,14.27266667,231473
1720472400,14,536.472,13.21633333,231463
1720472400,12,51,14.3,231471
1720472400,12,51,14.3,231471
1720474200,12.13333333,50.55533333,5.792333333,231473
1720474200,14,497.8873333,5.593333333,231463
1720474200,12,51,6.2,231471
1720474200,12,51,6.2,231471
1720476000,12,50.6,2.432,231473
1720476000,13.93333333,461.2266667,2.440666667,231463
1720476000,12,51,2.7,231471
1720476000,12,51,2.7,231471
1720477800,12,50.73133333,0.805333333,231473
1720477800,13.93333333,426.8473333,1.05,231463
1720477800,12,51,1.3,231471
1720477800,12,51,1.3,231471
